datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count;Порядковый номер;;;
06.10.2011 21:00;4;0;1;1;18,86;22,725;88;6,0032;34;161;195;4197;;;
14.11.2011 15:00;4;0;1;1;26,24;31,06;44;22,0028;53;142;195;4838;;;
17.11.2011 16:00;4;0;1;1;13,12;14,395;39;27,9993;8;187;195;4911;;;
03.12.2011 10:00;4;0;0;1;13,12;16,665;61;8,9981;22;173;195;5025;;;
10.01.2012 09:00;1;0;1;2;7,38;9,85;93;11,0014;11;184;195;5646;;;
13.02.2012 07:00;1;0;1;1;4,1;5,305;54;12,998;1;194;195;6170;;;
19.05.2012 08:00;2;0;0;1;21,32;25;52;11,0014;33;162;195;7680;;;
11.07.2012 10:00;3;0;1;2;29,52;34,09;62;8,9981;47;148;195;8402;;;
13.09.2012 06:00;3;0;1;1;20,5;24,24;82;0;9;186;195;9358;;;
14.09.2012 23:00;3;0;1;1;25,42;29,545;78;6,0032;27;168;195;9399;;;
16.10.2012 21:00;4;0;1;1;18,86;22,725;63;0;19;176;195;9901;;;
19.02.2011 14:00;1;0;0;1;18,86;22,725;15;43,9989;102;94;196;868;;;
19.03.2011 11:00;1;0;0;1;18,86;22,725;36;30,0026;90;106;196;1311;;;
02.04.2011 16:00;2;0;0;1;15,58;19,695;62;22,0028;111;85;196;1364;;;
01.05.2011 17:00;2;0;0;2;19,68;23,485;82;16,9979;60;136;196;1796;;;
05.05.2011 12:00;2;0;1;1;21,32;25;34;23,9994;27;169;196;1887;;;
07.06.2011 13:00;2;0;1;2;32,8;36,365;43;16,9979;55;141;196;2392;;;
13.06.2011 12:00;2;0;1;1;27,06;31,06;41;19,0012;35;161;196;2535;;;
02.09.2011 20:00;3;0;1;1;26,24;30,305;73;0;38;158;196;3647;;;
14.10.2011 20:00;4;0;1;1;21,32;25;42;12,998;19;177;196;4388;;;
04.11.2011 19:00;4;0;1;1;16,4;20,455;37;23,9994;14;182;196;4602;;;
08.11.2011 13:00;4;0;1;1;22,14;25,76;49;11,0014;31;165;196;4692;;;
14.04.2012 23:00;2;0;0;2;22,14;25,76;56;12,998;45;151;196;7119;;;
14.05.2012 15:00;2;0;1;2;25,42;29,545;73;11,0014;40;156;196;7567;;;
03.07.2012 21:00;3;0;1;2;28,7;32,575;70;19,0012;36;160;196;8221;;;
03.08.2012 23:00;3;0;1;1;30,34;35,605;79;8,9981;26;170;196;8679;;;
14.08.2012 11:00;3;0;1;1;30,34;34,09;62;0;69;127;196;8931;;;
11.09.2012 10:00;3;0;1;1;25,42;31,06;38;0;54;142;196;9314;;;
14.10.2012 21:00;4;0;0;1;22,96;26,515;73;30,0026;40;156;196;9853;;;
05.11.2012 14:00;4;0;1;1;15,58;19,695;40;11,0014;31;165;196;10086;;;
13.11.2012 12:00;4;0;1;1;13,94;15,91;61;19,0012;16;180;196;10275;;;
19.01.2011 08:00;1;0;1;2;9,84;12,88;93;7,0015;1;196;197;416;;;
19.01.2011 17:00;1;0;1;1;14,76;16,665;57;22,0028;7;190;197;425;;;
11.08.2011 09:00;3;0;1;1;29,52;32,575;39;15,0013;31;166;197;3396;;;
07.10.2011 20:00;4;0;1;1;22,14;25,76;49;0;30;167;197;4220;;;
12.10.2011 09:00;4;0;1;2;22,14;25,76;88;30,0026;14;183;197;4329;;;
19.10.2011 19:00;4;0;1;2;24,6;27,275;88;8,9981;8;189;197;4506;;;
04.11.2011 12:00;4;0;1;2;19,68;23,485;55;32,9975;44;153;197;4595;;;
11.12.2011 11:00;4;0;0;1;10,66;15,15;35;0;31;166;197;5218;;;
05.01.2012 16:00;1;0;1;1;14,76;16,665;34;19,0012;19;178;197;5534;;;
09.01.2012 09:00;1;0;1;2;9,02;13,635;64;0;9;188;197;5623;;;
01.03.2012 21:00;1;0;1;1;17,22;21,21;47;31,0009;7;190;197;6352;;;
05.03.2012 09:00;1;0;1;2;9,02;12,88;60;6,0032;11;186;197;6436;;;
05.05.2012 08:00;2;0;0;1;23,78;27,275;83;6,0032;42;155;197;7344;;;
19.07.2012 14:00;3;0;1;1;35,26;39,395;44;6,0032;46;151;197;8598;;;
10.10.2012 22:00;4;0;1;1;18,86;22,725;55;19,9995;27;170;197;9758;;;
09.11.2012 10:00;4;0;1;1;14,76;16,665;50;22,0028;34;163;197;10177;;;
19.11.2012 11:00;4;0;1;2;15,58;19,695;66;16,9979;33;164;197;10418;;;
05.03.2011 14:00;1;0;0;2;19,68;23,485;59;19,0012;80;118;198;988;;;
02.04.2011 11:00;2;0;0;2;16,4;20,455;47;11,0014;72;126;198;1359;;;
13.05.2011 15:00;2;0;1;2;21,32;25;88;11,0014;56;142;198;2082;;;
16.05.2011 20:00;2;0;1;1;23,78;27,275;83;0;31;167;198;2159;;;
14.08.2011 11:00;3;0;0;1;28,7;33,335;79;12,998;81;117;198;3470;;;
16.08.2011 09:00;3;0;1;1;27,88;31,82;61;19,0012;27;171;198;3516;;;
01.09.2011 14:00;3;0;1;3;29,52;33,335;54;16,9979;54;144;198;3617;;;
17.11.2011 09:00;4;0;1;2;13,94;15,15;61;22,0028;14;184;198;4904;;;
03.02.2012 13:00;1;0;1;1;14,76;18,18;46;0;25;173;198;5937;;;
17.02.2012 12:00;1;0;1;1;15,58;19,695;46;26,0027;21;177;198;6271;;;
18.03.2012 20:00;1;0;0;1;21,32;25;77;8,9981;59;139;198;6758;;;
13.04.2012 23:00;2;0;1;1;17,22;21,21;62;6,0032;35;163;198;7095;;;
13.06.2012 10:00;2;0;1;2;26,24;30,305;65;27,9993;64;134;198;7994;;;
19.07.2012 10:00;3;0;1;1;31,16;35,605;58;12,998;41;157;198;8594;;;
04.09.2012 11:00;3;0;1;2;30,34;34,85;70;19,0012;39;159;198;9147;;;
07.11.2012 15:00;4;0;1;2;13,12;15,15;53;19,9995;20;178;198;10135;;;
16.11.2012 10:00;4;0;1;1;13,94;16,665;53;12,998;33;165;198;10345;;;
01.12.2012 20:00;4;0;0;1;13,12;17,425;81;0;28;170;198;10451;;;
05.12.2012 21:00;4;0;1;1;13,94;15,15;46;27,9993;14;184;198;10548;;;
09.12.2012 18:00;4;0;0;3;14,76;18,18;93;6,0032;17;181;198;10641;;;
09.02.2011 08:00;1;0;1;1;4,1;6,82;42;0;1;198;199;628;;;
09.05.2011 15:00;2;0;1;1;25,42;31,06;41;15,0013;51;148;199;1986;;;
19.07.2011 09:00;3;0;1;2;32,8;39,395;63;8,9981;22;177;199;3132;;;
04.10.2011 12:00;4;0;1;1;22,96;26,515;56;19,9995;39;160;199;4140;;;
11.11.2011 19:00;4;1;0;1;13,12;15,91;39;11,0014;17;182;199;4770;;;
02.12.2011 15:00;4;0;1;1;17,22;21,21;41;6,0032;24;175;199;5006;;;
09.12.2011 07:00;4;0;1;1;9,02;12,88;75;6,0032;4;195;199;5166;;;
09.12.2011 19:00;4;0;1;1;13,94;18,18;61;0;10;189;199;5178;;;
09.02.2012 20:00;1;0;1;1;13,12;17,425;36;0;2;197;199;6087;;;
04.05.2012 10:00;2;0;1;2;25,42;29,545;73;8,9981;45;154;199;7322;;;
13.08.2012 10:00;3;0;1;2;31,16;34,09;40;0;88;111;199;8906;;;
16.08.2012 10:00;3;0;1;1;30,34;33,335;48;8,9981;78;121;199;8978;;;
16.10.2012 23:00;4;0;1;1;16,4;20,455;71;0;23;176;199;9903;;;
09.11.2012 21:00;4;0;1;1;13,94;18,18;76;0;23;176;199;10188;;;
15.04.2011 12:00;2;1;0;1;21,32;25;55;19,0012;45;155;200;1671;;;
09.06.2011 16:00;2;0;1;1;37,72;41,665;33;8,9981;30;170;200;2443;;;
13.06.2011 14:00;2;0;1;1;28,7;31,82;34;16,9979;55;145;200;2537;;;
19.09.2011 21:00;3;0;1;2;22,96;26,515;68;11,0014;19;181;200;4053;;;
11.11.2011 10:00;4;1;0;1;13,12;13,635;42;36,9974;38;162;200;4761;;;
15.11.2011 09:00;4;0;1;2;22,96;26,515;64;6,0032;26;174;200;4856;;;
19.11.2011 10:00;4;0;0;1;13,12;15,15;45;16,9979;35;165;200;4953;;;
10.01.2012 20:00;1;0;1;1;13,94;17,425;53;7,0015;10;190;200;5657;;;
06.09.2012 06:00;3;0;1;2;28,7;33,335;84;6,0032;11;189;200;9190;;;
11.11.2012 20:00;4;0;0;1;18,04;21,97;62;11,0014;54;146;200;10235;;;
17.12.2012 20:00;4;0;1;2;17,22;21,21;94;16,9979;8;192;200;10835;;;
19.12.2012 11:00;4;0;1;1;16,4;20,455;54;15,0013;31;169;200;10874;;;
02.03.2011 18:00;1;0;1;1;18,86;22,725;23;32,9975;8;193;201;920;;;
09.04.2011 15:00;2;0;0;2;14,76;18,94;87;0;85;116;201;1531;;;
16.06.2011 20:00;2;0;1;1;25,42;28,79;83;22,0028;25;176;201;2615;;;
02.07.2011 22:00;3;0;0;1;29,52;33,335;51;11,0014;78;123;201;2737;;;
05.07.2011 12:00;3;0;1;1;32,8;36,365;43;7,0015;71;130;201;2799;;;
16.07.2011 22:00;3;0;0;1;28,7;32,575;65;19,0012;65;136;201;3073;;;
03.09.2011 09:00;3;0;0;2;27,06;31,06;69;16,9979;83;118;201;3660;;;
05.10.2011 21:00;4;0;1;1;20,5;24,24;82;7,0015;28;173;201;4173;;;
18.10.2011 12:00;4;0;1;2;25,42;31,06;43;6,0032;42;159;201;4476;;;
19.10.2011 16:00;4;0;1;3;22,96;26,515;94;11,0014;21;180;201;4503;;;
04.11.2011 14:00;4;0;1;1;18,04;21,97;47;19,9995;54;147;201;4597;;;
11.11.2011 09:00;4;1;0;1;13,12;14,395;45;30,0026;15;186;201;4760;;;
01.12.2011 16:00;4;0;1;1;16,4;20,455;40;12,998;9;192;201;4983;;;
01.01.2012 12:00;1;0;0;1;16,4;20,455;62;19,0012;58;143;201;5435;;;
06.02.2012 20:00;1;0;1;1;13,94;16,665;46;11,0014;7;194;201;6015;;;
09.03.2012 12:00;1;0;1;1;14,76;16,665;34;27,9993;27;174;201;6535;;;
19.03.2012 11:00;1;0;1;1;22,96;26,515;68;11,0014;56;145;201;6773;;;
03.05.2012 11:00;2;0;1;1;22,14;25,76;77;0;34;167;201;7299;;;
09.05.2012 11:00;2;0;1;2;25,42;31,06;59;19,9995;45;156;201;7443;;;
02.07.2012 11:00;3;0;1;1;34,44;36,365;28;19,9995;67;134;201;8187;;;
07.07.2012 21:00;3;0;0;1;36,08;39,395;37;12,998;51;150;201;8317;;;
15.11.2012 14:00;4;0;1;2;15,58;19,695;54;11,0014;27;174;201;10325;;;
15.12.2012 20:00;4;0;0;2;14,76;17,425;57;12,998;23;178;201;10787;;;
13.01.2011 08:00;1;0;1;1;5,74;6,82;50;12,998;5;197;202;286;;;
03.03.2011 17:00;1;0;1;1;10,66;15,15;22;0;17;185;202;943;;;
09.04.2011 12:00;2;0;0;2;14,76;17,425;81;8,9981;79;123;202;1528;;;
10.04.2011 11:00;2;0;0;2;16,4;20,455;87;8,9981;93;109;202;1551;;;
14.04.2011 16:00;2;0;1;1;24,6;30,305;26;7,0015;49;153;202;1651;;;
10.05.2011 13:00;2;0;1;2;25,42;31,06;38;16,9979;50;152;202;2008;;;
18.05.2011 09:00;2;0;1;3;22,96;26,515;83;16,9979;26;176;202;2196;;;
08.06.2011 09:00;2;0;1;1;31,16;35,605;58;11,0014;34;168;202;2412;;;
08.06.2011 21:00;2;0;1;1;32,8;40,15;66;8,9981;34;168;202;2424;;;
12.07.2011 16:00;3;0;1;1;35,26;39,395;44;19,0012;25;177;202;2971;;;
18.07.2011 21:00;3;0;1;1;30,34;34,85;66;12,998;48;154;202;3120;;;
14.09.2011 09:00;3;0;1;1;26,24;29,545;78;11,0014;19;183;202;3921;;;
08.10.2011 20:00;4;0;0;1;21,32;25;77;7,0015;78;124;202;4244;;;
19.10.2011 09:00;4;0;1;3;21,32;25;88;32,9975;17;185;202;4496;;;
14.11.2011 12:00;4;0;1;1;22,96;26,515;56;19,9995;36;166;202;4835;;;
02.01.2012 12:00;1;1;0;1;11,48;13,635;36;16,9979;41;161;202;5458;;;
18.01.2012 09:00;1;0;1;1;11,48;12,88;52;22,0028;6;196;202;5837;;;
16.02.2012 09:00;1;0;1;2;12,3;15,15;70;11,0014;3;199;202;6244;;;
14.03.2012 22:00;1;0;1;1;21,32;25;55;8,9981;43;159;202;6664;;;
16.03.2012 14:00;1;0;1;2;19,68;23,485;72;0;56;146;202;6704;;;
11.04.2012 15:00;2;0;1;3;15,58;19,695;46;15,0013;50;152;202;7039;;;
11.06.2012 11:00;2;0;1;2;31,16;34,09;48;15,0013;59;143;202;7947;;;
18.07.2012 12:00;3;0;1;1;37,72;43,18;37;8,9981;36;166;202;8572;;;
03.08.2012 22:00;3;0;1;1;31,16;36,365;70;16,9979;46;156;202;8678;;;
17.09.2012 10:00;3;0;1;2;25,42;30,305;65;12,998;73;129;202;9458;;;
01.11.2012 22:00;4;0;1;1;14,76;17,425;57;11,0014;27;175;202;9998;;;
12.12.2012 21:00;4;0;1;2;12,3;14,395;52;16,9979;16;186;202;10716;;;
07.04.2011 20:00;2;0;1;1;18,04;21,97;62;11,0014;37;166;203;1488;;;
10.05.2011 21:00;2;0;1;1;22,14;25,76;52;0;30;173;203;2016;;;
11.05.2011 09:00;2;0;1;1;21,32;25;72;8,9981;21;182;203;2028;;;
02.06.2011 13:00;2;0;1;1;32,8;34,09;24;23,9994;35;168;203;2272;;;
05.07.2011 13:00;3;0;1;1;33,62;37,12;43;7,0015;67;136;203;2800;;;
18.07.2011 09:00;3;0;1;1;30,34;34,85;67;15,0013;33;170;203;3108;;;
02.08.2011 13:00;3;0;1;1;35,26;37,12;30;15,0013;50;153;203;3184;;;
09.09.2011 21:00;3;0;1;1;27,06;29,545;89;0;49;154;203;3814;;;
16.09.2011 15:00;3;0;1;2;22,14;25,76;45;15,0013;38;165;203;3975;;;
08.11.2011 12:00;4;0;1;1;21,32;25;52;8,9981;28;175;203;4691;;;
12.11.2011 18:00;4;0;0;1;17,22;21,21;58;12,998;53;150;203;4793;;;
14.11.2011 13:00;4;0;1;1;24,6;31,06;49;26,0027;50;153;203;4836;;;
07.01.2012 10:00;1;0;0;1;11,48;15,15;75;6,0032;43;160;203;5576;;;
08.03.2012 14:00;1;0;1;2;25,42;31,06;43;43,0006;48;155;203;6513;;;
10.04.2012 15:00;2;0;1;1;22,96;26,515;21;19,9995;46;157;203;7016;;;
12.04.2012 13:00;2;0;1;1;19,68;23,485;36;30,0026;55;148;203;7061;;;
06.05.2012 21:00;2;0;0;1;22,96;26,515;73;12,998;55;148;203;7381;;;
06.06.2012 10:00;2;0;1;1;24,6;31,06;46;6,0032;55;148;203;7826;;;
18.07.2012 13:00;3;0;1;1;38,54;42,425;33;0;49;154;203;8573;;;
13.11.2012 14:00;4;0;1;1;15,58;19,695;46;26,0027;34;169;203;10277;;;
19.11.2012 21:00;4;0;1;2;15,58;19,695;54;15,0013;15;188;203;10428;;;
02.12.2012 18:00;4;0;0;2;18,04;21,97;72;7,0015;25;178;203;10473;;;
07.12.2012 11:00;4;0;1;2;13,12;15,91;76;12,998;20;183;203;10586;;;
05.03.2011 16:00;1;0;0;2;19,68;23,485;59;19,9995;74;130;204;990;;;
18.03.2011 16:00;1;0;1;1;27,88;31,82;39;19,0012;67;137;204;1292;;;
17.06.2011 13:00;2;0;1;1;30,34;34,09;62;19,0012;48;156;204;2632;;;
08.07.2011 21:00;3;0;1;2;27,06;30,305;83;16,9979;46;158;204;2880;;;
05.08.2011 13:00;3;0;1;1;31,98;35,605;52;16,9979;40;164;204;3256;;;
03.10.2011 20:00;4;0;1;3;16,4;20,455;82;0;13;191;204;4124;;;
05.11.2011 19:00;4;0;0;1;13,94;18,18;53;0;45;159;204;4626;;;
07.11.2011 20:00;4;0;1;1;16,4;20,455;71;0;17;187;204;4675;;;
02.12.2011 12:00;4;0;1;1;14,76;17,425;57;8,9981;18;186;204;5003;;;
06.12.2011 09:00;4;0;1;2;18,86;22,725;94;15,0013;4;200;204;5096;;;
06.01.2012 13:00;1;0;1;1;16,4;20,455;43;19,0012;16;188;204;5555;;;
08.03.2012 11:00;1;0;1;2;22,14;25,76;60;31,0009;48;156;204;6510;;;
02.04.2012 10:00;2;0;1;1;16,4;20,455;50;35,0008;85;119;204;6819;;;
01.05.2012 14:00;2;0;1;2;30,34;33,335;48;16,9979;37;167;204;7254;;;
03.05.2012 14:00;2;0;1;1;26,24;30,305;65;12,998;33;171;204;7302;;;
01.06.2012 10:00;2;0;1;2;27,06;30,305;78;19,0012;49;155;204;7706;;;
16.06.2012 08:00;2;0;0;1;23,78;27,275;64;11,0014;47;157;204;8064;;;
11.10.2012 10:00;4;0;1;1;18,04;21,97;41;23,9994;39;165;204;9770;;;
13.10.2012 21:00;4;0;0;1;16,4;20,455;58;12,998;47;157;204;9829;;;
02.11.2012 10:00;4;0;1;1;15,58;19,695;46;19,9995;21;183;204;10010;;;
18.11.2012 09:00;4;0;0;1;13,12;15,15;70;16,9979;49;155;204;10392;;;
11.12.2012 14:00;4;0;1;2;15,58;19,695;50;15,0013;19;185;204;10685;;;
04.02.2011 17:00;1;0;1;2;10,66;13,635;56;8,9981;10;195;205;518;;;
14.02.2011 18:00;1;0;1;1;16,4;20,455;40;40,9973;11;194;205;754;;;
05.03.2011 15:00;1;0;0;2;18,86;22,725;63;19,9995;83;122;205;989;;;
18.04.2011 16:00;2;0;1;1;24,6;31,06;46;19,0012;40;165;205;1747;;;
10.05.2011 09:00;2;0;1;2;21,32;25;48;7,0015;29;176;205;2004;;;
04.08.2011 12:00;3;0;1;2;31,16;35,605;62;15,0013;53;152;205;3231;;;
04.08.2011 13:00;3;0;1;1;31,16;35,605;58;0;63;142;205;3232;;;
12.08.2011 09:00;3;0;1;1;29,52;32,575;34;8,9981;27;178;205;3420;;;
13.10.2011 19:00;4;0;1;2;25,42;28,79;83;11,0014;18;187;205;4363;;;
17.10.2011 12:00;4;0;1;1;22,96;26,515;40;6,0032;39;166;205;4452;;;
17.10.2011 13:00;4;0;1;1;22,96;26,515;46;6,0032;49;156;205;4453;;;
18.10.2011 15:00;4;0;1;1;25,42;31,06;50;12,998;66;139;205;4479;;;
02.12.2011 07:00;4;0;1;1;9,02;12,88;87;6,0032;6;199;205;4998;;;
05.12.2011 20:00;4;0;1;2;18,86;22,725;82;7,0015;15;190;205;5083;;;
06.01.2012 07:00;1;0;1;2;9,84;14,395;65;0;4;201;205;5549;;;
15.01.2012 16:00;1;0;0;1;9,02;10,605;29;19,9995;31;174;205;5773;;;
02.02.2012 07:00;1;0;1;3;14,76;18,94;93;0;4;201;205;5907;;;
13.02.2012 09:00;1;0;1;1;4,92;6,82;50;12,998;7;198;205;6172;;;
17.02.2012 13:00;1;0;1;1;16,4;20,455;43;23,9994;34;171;205;6272;;;
18.02.2012 10:00;1;0;0;1;10,66;13,635;81;7,0015;48;157;205;6293;;;
02.03.2012 14:00;1;0;1;2;18,04;21,97;44;19,0012;29;176;205;6369;;;
07.03.2012 13:00;1;0;1;1;20,5;24,24;34;27,9993;26;179;205;6488;;;
12.03.2012 21:00;1;0;1;2;22,14;25,76;56;15,0013;22;183;205;6615;;;
17.05.2012 10:00;2;0;1;1;22,96;26,515;52;16,9979;43;162;205;7634;;;
09.08.2012 10:00;3;0;1;1;32,8;37,88;55;15,0013;72;133;205;8810;;;
12.09.2012 06:00;3;0;1;1;20,5;24,24;72;6,0032;6;199;205;9334;;;
12.09.2012 10:00;3;0;1;1;25,42;30,305;61;8,9981;57;148;205;9338;;;
06.11.2012 23:00;4;0;1;1;12,3;14,395;56;15,0013;19;186;205;10119;;;
15.02.2011 17:00;1;0;1;1;13,12;15,15;22;15,0013;15;191;206;776;;;
01.04.2011 08:00;2;0;1;2;10,66;12,12;87;16,9979;8;198;206;1332;;;
12.06.2011 20:00;2;0;0;1;27,06;30,305;83;11,0014;62;144;206;2519;;;
16.06.2011 12:00;2;0;1;1;29,52;33,335;54;26,0027;41;165;206;2607;;;
11.08.2011 21:00;3;0;1;1;28,7;32,575;48;6,0032;35;171;206;3408;;;
02.10.2011 16:00;4;0;0;3;14,76;17,425;87;12,998;44;162;206;4096;;;
17.10.2011 09:00;4;0;1;2;20,5;24,24;45;19,0012;26;180;206;4449;;;
18.10.2011 21:00;4;0;1;2;22,14;25,76;68;8,9981;28;178;206;4485;;;
11.12.2011 16:00;4;0;0;1;12,3;16,665;26;0;32;174;206;5223;;;
19.12.2011 20:00;4;0;1;1;16,4;20,455;40;11,0014;9;197;206;5419;;;
13.01.2012 19:00;1;0;1;1;10,66;12,12;38;19,0012;7;199;206;5728;;;
14.01.2012 16:00;1;0;0;1;9,84;11,365;38;15,0013;28;178;206;5749;;;
15.01.2012 15:00;1;0;0;1;9,02;11,365;27;12,998;33;173;206;5772;;;
19.01.2012 07:00;1;0;1;1;4,92;8,335;54;6,0032;2;204;206;5859;;;
10.04.2012 21:00;2;0;1;1;18,04;21,97;30;30,0026;15;191;206;7022;;;
09.06.2012 00:00;2;0;0;1;26,24;31,06;53;7,0015;54;152;206;7888;;;
17.07.2012 11:00;3;0;1;2;35,26;40,15;47;0;60;146;206;8547;;;
09.09.2012 21:00;3;0;0;1;24,6;31,06;46;15,0013;57;149;206;9277;;;
06.10.2012 08:00;4;0;0;1;22,96;26,515;83;12,998;22;184;206;9648;;;
15.10.2012 21:00;4;0;1;1;21,32;25;59;22,0028;16;190;206;9877;;;
19.10.2012 21:00;4;0;1;1;20,5;24,24;77;0;17;189;206;9973;;;
17.03.2011 19:00;1;0;1;1;18,04;21,97;58;12,998;18;189;207;1272;;;
12.05.2011 12:00;2;0;1;1;23,78;27,275;60;15,0013;43;164;207;2055;;;
17.05.2011 09:00;2;0;1;2;22,14;25,76;88;16,9979;17;190;207;2172;;;
01.06.2011 09:00;2;0;1;2;30,34;35,605;74;15,0013;34;173;207;2244;;;
10.06.2011 12:00;2;0;1;1;34,44;37,88;44;8,9981;40;167;207;2463;;;
15.06.2011 09:00;2;0;1;1;24,6;31,06;49;0;22;185;207;2580;;;
15.07.2011 09:00;3;0;1;1;27,88;31,82;54;12,998;31;176;207;3036;;;
17.07.2011 21:00;3;0;0;1;30,34;34,09;62;15,0013;59;148;207;3096;;;
01.09.2011 09:00;3;0;1;1;26,24;30,305;69;7,0015;29;178;207;3612;;;
04.09.2011 21:00;3;0;0;1;29,52;34,85;74;16,9979;104;103;207;3696;;;
10.09.2011 09:00;3;0;0;1;26,24;29,545;78;19,9995;39;168;207;3826;;;
15.10.2011 09:00;4;0;0;1;21,32;25;48;19,9995;50;157;207;4401;;;
02.12.2011 13:00;4;0;1;1;16,4;20,455;47;8,9981;19;188;207;5004;;;
13.12.2011 16:00;4;0;1;1;15,58;19,695;37;16,9979;13;194;207;5271;;;
18.12.2011 15:00;4;0;0;1;13,12;15,15;45;19,0012;23;184;207;5390;;;
16.03.2012 11:00;1;0;1;2;18,04;21,97;77;0;40;167;207;6701;;;
12.06.2012 22:00;2;0;1;1;27,06;29,545;94;7,0015;19;188;207;7982;;;
08.07.2012 21:00;3;0;0;1;31,16;36,365;70;8,9981;58;149;207;8341;;;
06.08.2012 22:00;3;0;1;1;30,34;34,85;70;6,0032;50;157;207;8750;;;
01.09.2012 20:00;3;0;0;3;31,16;36,365;67;16,9979;67;140;207;9084;;;
15.09.2012 00:00;3;0;0;1;24,6;28,03;83;7,0015;38;169;207;9400;;;
18.09.2012 21:00;3;0;1;2;24,6;27,275;88;12,998;21;186;207;9493;;;
01.10.2012 22:00;4;0;1;3;22,14;25,76;77;6,0032;17;190;207;9542;;;
04.12.2012 11:00;4;0;1;1;19,68;23,485;77;12,998;24;183;207;10514;;;
11.12.2012 21:00;4;0;1;1;13,12;15,91;53;12,998;14;193;207;10692;;;
17.06.2011 21:00;2;0;1;1;26,24;29,545;78;6,0032;49;159;208;2640;;;
11.07.2011 09:00;3;0;1;1;31,98;37,12;59;19,9995;41;167;208;2940;;;
13.08.2011 09:00;3;0;0;2;28,7;33,335;74;11,0014;70;138;208;3444;;;
06.10.2011 09:00;4;0;1;1;18,86;22,725;63;12,998;20;188;208;4185;;;
17.10.2011 15:00;4;0;1;1;22,96;26,515;60;16,9979;66;142;208;4455;;;
11.11.2011 18:00;4;1;0;1;13,94;15,91;39;16,9979;23;185;208;4769;;;
19.11.2011 18:00;4;0;0;1;15,58;19,695;46;8,9981;36;172;208;4961;;;
08.12.2011 16:00;4;0;1;1;13,12;15,91;45;12,998;7;201;208;5151;;;
19.12.2011 16:00;4;0;1;1;16,4;20,455;40;16,9979;19;189;208;5415;;;
08.01.2012 10:00;1;0;0;1;13,94;16,665;49;11,0014;27;181;208;5600;;;
01.02.2012 07:00;1;0;1;3;15,58;19,695;62;6,0032;7;201;208;5883;;;
07.04.2012 20:00;2;0;0;1;20,5;24,24;20;15,0013;73;135;208;6949;;;
05.08.2012 21:00;3;0;0;1;29,52;34,85;79;7,0015;51;157;208;8725;;;
14.08.2012 10:00;3;0;1;1;28,7;33,335;79;7,0015;53;155;208;8930;;;
15.04.2011 19:00;2;1;0;1;17,22;21,21;77;26,0027;41;168;209;1678;;;
02.05.2011 07:00;2;0;1;2;18,86;22,725;82;22,0028;16;193;209;1810;;;
16.05.2011 12:00;2;0;1;1;27,06;31,06;54;6,0032;72;137;209;2151;;;
19.05.2011 21:00;2;0;1;1;22,14;25,76;77;19,0012;29;180;209;2232;;;
14.06.2011 13:00;2;0;1;1;26,24;31,06;44;15,0013;33;176;209;2560;;;
07.07.2011 21:00;3;0;1;1;30,34;34,09;62;11,0014;39;170;209;2856;;;
10.08.2011 21:00;3;0;1;1;31,16;33,335;33;7,0015;47;162;209;3384;;;
17.08.2011 09:00;3;0;1;1;30,34;33,335;48;6,0032;31;178;209;3540;;;
15.09.2011 09:00;3;0;1;2;26,24;30,305;73;23,9994;23;186;209;3945;;;
13.10.2011 08:00;4;0;1;3;22,14;25,76;100;6,0032;10;199;209;4352;;;
14.10.2011 08:00;4;0;1;2;22,96;26,515;90;11,0014;23;186;209;4376;;;
01.11.2011 20:00;4;0;1;1;16,4;20,455;71;0;18;191;209;4531;;;
03.11.2011 20:00;4;0;1;1;17,22;21,21;71;7,0015;11;198;209;4579;;;
18.11.2011 16:00;4;0;1;1;13,94;16,665;29;8,9981;19;190;209;4935;;;
17.12.2011 11:00;4;0;0;2;11,48;12,88;45;22,0028;21;188;209;5362;;;
07.03.2012 15:00;1;0;1;1;22,14;25,76;37;30,0026;44;165;209;6490;;;
02.04.2012 11:00;2;0;1;1;17,22;21,21;47;30,0026;81;128;209;6820;;;
03.07.2012 10:00;3;0;1;1;33,62;37,12;43;15,0013;56;153;209;8210;;;
12.07.2012 14:00;3;0;1;1;31,98;34,09;33;15,0013;42;167;209;8430;;;
02.10.2012 15:00;4;0;1;3;25,42;28,79;83;8,9981;14;195;209;9559;;;
03.10.2012 21:00;4;0;1;2;27,06;31,06;74;0;14;195;209;9589;;;
08.12.2012 21:00;4;0;0;2;14,76;18,94;100;0;34;175;209;10620;;;
07.01.2011 08:00;1;0;1;1;8,2;9,85;51;16,9979;20;190;210;146;;;
18.03.2011 09:00;1;0;1;1;18,86;22,725;63;15,0013;18;192;210;1285;;;
17.04.2011 19:00;2;0;0;1;22,96;26,515;30;19,9995;75;135;210;1726;;;
17.05.2011 15:00;2;0;1;1;25,42;30,305;69;30,0026;79;131;210;2178;;;
15.07.2011 11:00;3;0;1;1;28,7;32,575;54;8,9981;73;137;210;3038;;;
05.08.2011 15:00;3;0;1;1;31,16;34,85;55;16,9979;50;160;210;3258;;;
09.09.2011 20:00;3;0;1;1;26,24;28,03;94;6,0032;30;180;210;3813;;;
16.09.2011 09:00;3;0;1;1;18,86;22,725;55;16,9979;21;189;210;3969;;;
